app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
776320,星布谷地,46440026,2025-09-25 05:24:27,5,485736643,喵哉,Redmi K60,,[],[],期待！快点公测吧我要种田，还有福瑞～福瑞～🤤,,,
776320,星布谷地,46439999,2025-09-25 05:21:37,5,412963116,弈秋一,Redmi K50,,[],[],求你速速上线，只一条不随便关服我肯定选你。,,3.0,
776320,星布谷地,46439992,2025-09-25 05:21:15,5,647838181,叽呀咔呀哇,OPPO Reno12 Pro,,[],[],希望可以轻松一点，在PV里面看到了有似乎星际旅行可以去别的星球的画面，希望可以探索！另外有做饭功能吗，想收集不同地方的食物自由合成菜谱（无端）😊😊,,10.0,
776320,星布谷地,46439954,2025-09-25 05:18:04,2,124248270,和泉纱雾,小米24117RK2CC,,[],[],这次又要抽角色吗,,6.0,11.0
776320,星布谷地,46439801,2025-09-25 05:02:19,5,690911216,秦素,iPhone 16 Pro,,[],[],期待,,1.0,
776320,星布谷地,46439743,2025-09-25 04:57:14,5,721644793,灵米灵,Vivo S16,,[],[],期待,,,
776320,星布谷地,46439722,2025-09-25 04:55:46,1,435647123,小至,Vivo X90,,[],[],"干得漂亮，看动森火了，你也来借助抄袭了对吧？
你原神借助塞尔达的游戏核心内容也是抄的对吧？",29.0,36.0,43.0
776320,星布谷地,46439679,2025-09-25 04:51:18,5,8214477,鹤野霖川,Android 设备,,[],[],快公测，我要种田,,,
776320,星布谷地,46439610,2025-09-25 04:46:02,5,355712129,糯米酒香,Vivo IQOO Pad2 Pro,,[],[],超级期待！搞快点上线，下周就公测吧（老米你好惨呀，游戏还没上线就有节奏了，没测试预约期间没有9分的游戏真不多见😈,1.0,32.0,1.0
776320,星布谷地,46439562,2025-09-25 04:42:15,5,575653812,方合院,Vivo Y78m,,[],[],期待一波这个全新的种田向游戏，希望能够带来崭新的机制和体验,,1.0,
776320,星布谷地,46439526,2025-09-25 04:39:16,5,63387482,咸鱼干,Honor X10 Max,,[],[],"很期待啊，我对于可以建房子和装扮的种田游戏毫无抵抗力😁，快点上线呀，我最近有点闲。
好像有社交的，但希望不强制社交，单机也能玩。
",4.0,15.0,2.0
776320,星布谷地,46439313,2025-09-25 04:19:11,5,505472634,朝露繁花,OPPO A系列,,[],[],"超级喜欢模拟经营的游戏，之前也玩过一些，这游戏背后靠的是米哈游就比较放心了，至少质量方面有保障。
超级期待，米哈游赶紧端上来吧！",15.0,16.0,1.0
776320,星布谷地,46439198,2025-09-25 04:09:11,5,478950658,未晞,Vivo S30,,[],[],期待你和心动小镇哪个好玩,2.0,,
776320,星布谷地,46439192,2025-09-25 04:08:37,4,331708486,乐乐乐乐乐乐,Android 设备,,[],[],期待,,,
776320,星布谷地,46439136,2025-09-25 04:03:10,4,99932427,甜桶🍦,一加手机Ace 5,,[],[],咪哈游换了画风咪哈游，游戏质很好，奖励也好玩过原神崩铁零就知道，,4.0,2.0,
776320,星布谷地,46439121,2025-09-25 04:01:52,5,551649658,Tiamo.,Android 设备,,[],[],期待,,,
776320,星布谷地,46438980,2025-09-25 03:51:01,4,318697692,wry青溪,Android 设备,,[],[],米桑居然也要出一个小朋友玩的游戏吗，突然转换群体，那可得期待一下，虽然不一定会玩就是了😁,,,
