app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
217741,鸡械绿洲,47144269,2025-12-08 06:18:24,5,31250511,Jonas小明,Android 设备,,[],[],端游那边也别忘了更新啊喂！,,,
217741,鸡械绿洲,47138238,2025-12-07 08:59:50,4,518214553,妩媚红颜,华为 荣耀30S,,[],[],看起来挺有小时候玩的那种游戏的感觉，挺不错的，期待,,,
217741,鸡械绿洲,47120047,2025-12-05 06:44:39,5,30956289,hoking,小米Xiaomi 17,,[],[],等了那么久终于看到手游版了,,1.0,
217741,鸡械绿洲,47092007,2025-12-01 18:06:10,4,434731075,随便了,Vivo IQOO Z8,,[],[],"端游200多个小时，dlc也全买了。
手游是买断制吗？
买了端游会送手游吗？",,,
217741,鸡械绿洲,47084298,2025-12-01 02:52:32,5,437432058,月月,Vivo IQOO 10,,[],[],端游玩起来很不错，很喜欢幻影守卫和幻影巢穴，希望手游还原原汁原味,,9.0,
217741,鸡械绿洲,47079839,2025-11-30 12:38:12,5,55963122,Pokemon,Realme GT5 Pro,,[],[],希望能联机，先期待一下,,4.0,
217741,鸡械绿洲,47026157,2025-11-26 11:06:31,3,58807169,陶子,Honor Magic5,,[],[],接个电话就得重打了，没有开始动画没有故事背景就开始打打打，你既然做了教程怎么也得说一下故事背景吧？,1.0,2.0,1.0
217741,鸡械绿洲,47011046,2025-11-24 21:38:13,5,3532751,Dody,Redmi K50,,[],[],好玩爱玩，内容感觉还可以再丰富一下,1.0,4.0,
217741,鸡械绿洲,47008440,2025-11-24 13:31:30,5,73081502,圆桌の奏,Honor Magic5,,[],[],Steam上非常喜欢，不知道作者还有更新新drc的打算吗？,,4.0,
217741,鸡械绿洲,47008437,2025-11-24 13:31:12,5,750008828,AAA大玩家,iPhone 15,,[],[],非常好玩的肉鸽塔防游戏，马上可以轻松躺玩啦！期待满满的！！！,,3.0,
217741,鸡械绿洲,47002350,2025-11-24 00:29:31,5,493023496,格拉维茨BX39,华为ADA-AL00U,,[],[],steam版130小时，全角色难15通关。平常闲着没事了就喜欢开一把绿洲，也很期待移动端的表现。,5.0,52.0,1.0
217741,鸡械绿洲,47002173,2025-11-23 23:28:54,5,10177311,马鹿,Android 设备,,[],[],希望有新内容吧，电脑端还更新吗,,1.0,
217741,鸡械绿洲,46998863,2025-11-23 11:48:55,2,732369191,Joseph,Android 设备,,[],[],像素好幼稚，玩法不高级，可以提升一下可玩性,1.0,2.0,5.0
217741,鸡械绿洲,46992492,2025-11-22 21:03:46,5,405924395,话没落.,Vivo S16 Pro,,[],[],刚在犹豫要不要买电脑版手机版就来了 快点上线正式版吧,,1.0,
217741,鸡械绿洲,46990351,2025-11-22 14:50:44,3,251340979,無名の世代,Android 设备,,[],[],感觉偏向小时候的画质玩法,,1.0,
217741,鸡械绿洲,46989774,2025-11-22 14:02:47,5,55640770,手机用户55640770,一加手机11 5G中国版,,[],[],上线绝对买，电脑端也玩了两百多个小时了，是我电子ed的良药啊，快快上线😆😆😆😆,1.0,11.0,
217741,鸡械绿洲,46988450,2025-11-22 12:06:10,5,103100858,无言之惜,Vivo Y78+,,[],[],电脑版的，我玩了蛮长一段时间（不过现在玩不了了，电脑不行了），所以我这里有个小请求，我steam上有，那我在手机上能不能给我免费呀（有些揭不开锅了）,1.0,13.0,3.0
217741,鸡械绿洲,46984631,2025-11-22 06:09:00,5,44501896,无极CVT,华为BRA-AL00,,[],[],这竟然是我电脑上玩的最骨灰级的小游戏…祝做得好大卖吧,,2.0,
217741,鸡械绿洲,46984374,2025-11-22 05:47:37,5,424282838,嘿嘿,Android 设备,,[],[],当时一下课就玩，玩上头了，所以pc端和手机端互通吗😋,,9.0,1.0
217741,鸡械绿洲,46980519,2025-11-21 20:11:23,5,413189872,龙曷不宁,Android 设备,,[],[],"很感谢绿洲，给了我和朋友们一段快乐的时光。自己之前单人玩的时候4角色（当时也只有4个角色）难度15通关就没怎么打了，那时候才40小时左右。后面联机模式上线后和朋友一起，居然不知不觉就180小时了……
别的不知道说什么了，祝绿洲大成功",1.0,45.0,
217741,鸡械绿洲,46974489,2025-11-21 10:50:15,5,4736266,┾断┡ē誸,Vivo X100,,[],[],什么时候上线？,,4.0,
217741,鸡械绿洲,46973474,2025-11-21 09:22:30,5,14565472,阿布拉卡,REDMI K80 Ultra,,[],[],早日上线，电脑懒得开我要玩鄂鄂,,5.0,
217741,鸡械绿洲,46972638,2025-11-21 08:15:21,4,593382598,Pisces玉米,Android 设备,,[],[],希望是买断制，被广告搞伤了,2.0,6.0,
217741,鸡械绿洲,46969389,2025-11-21 04:00:33,5,61094715,摸鱼笔记,小米Xiaomi 14,,[],[],轻度塔防爱好者，很期待上线，也希望能增加更多新角色新玩法,1.0,7.0,
217741,鸡械绿洲,46969010,2025-11-21 03:33:26,5,30625945,GA--17,小米Xiaomi 17 Pro Max,,[],[],电脑玩了一百多个小时全角色难15通关，希望手机端不要像别的steam移植游戏一样一大堆广告,7.0,31.0,
217741,鸡械绿洲,46968595,2025-11-21 03:07:30,5,355946343,尼格拉哦司,小米Xiaomi 17 Pro,,[],[],"开荒利器：
清图利器：核弹瓢虫
赚费利器：全节约草坪
刷钱利器：连锁售货机
",,20.0,1.0
217741,鸡械绿洲,46968569,2025-11-21 03:05:36,5,23946874,松林五霸,小米Xiaomi 14 Pro,,[],[],好耶好耶，终于可以躺着玩了，期待期待😛😜😘😍😋😊,3.0,9.0,
217741,鸡械绿洲,46968210,2025-11-21 02:44:27,5,342246422,白梦虞你同行,Redmi K50 Ultra,,[],[],"在电脑里打30个小时,难度八,挺期待手机端移植的。",2.0,6.0,
217741,鸡械绿洲,46967030,2025-11-21 01:19:45,5,365206442,空城,Vivo IQOO Neo8,,[],[],"手游也还是买断吗
",1.0,5.0,
217741,鸡械绿洲,46133921,2025-08-21 18:37:07,5,7631233,✎ℳ๓㎕-从简。,Android 设备,,[],[],电脑上玩了几十小时特别有意思，希望移植手机端，这种休闲游戏还是希望可以随时随地拿着手机玩的，一直坐电脑前太累了,1.0,19.0,
217741,鸡械绿洲,45348779,2025-06-20 01:51:59,5,1791581,WDM,Redmi K70 Ultra,,[],[],啥时候出手机端,1.0,4.0,
217741,鸡械绿洲,44920101,2025-05-11 07:45:18,5,12415293,黎巳,Android 设备,,[],[],"肉鸽爽游《鸡械绿洲》首发评测，蚂蚁震撼来袭
前言

千呼万唤始出来，等了两年半，终于等到这款肉鸽的上线，从我无意间在B站刷视频发现这款宝藏游戏决定加入Q群开始，就已经等了太久太久，那个时候还没有demo，只有远古版本的试玩zip，不过我还是玩的很开心，认识了不少群友，还有听说要女装的卤蛋，也是在一次次催更中等到了demo，等到了今天，正式版的发售，在这里，祝《鸡械绿洲》大卖！

《鸡械绿洲》是一款融入俯视角射击的塔防Roguelike游戏，玩家将扮演战斗鸡和它的伙伴们，在旅途中收集千奇百怪的防守机械，海量击杀铺天盖地的植物敌人，一路护送基地车拯救世界！

蚂蚁拯救世界

在鸡械绿洲的世界，存在一类炮塔叫做巢穴，可以召唤动物对敌人发起进攻，其中，对大佬还是萌新来说，都不可或缺的流派就是蚂蚁流，通过放置巢穴来召唤大量的动物进行攻击，虽刮但快，低难度还是很快乐的。

主角虽说是战斗鸡，但是我们这个流派的主角却不是它，只要我们打开一把，火速重开就能解锁必须人物——工程狮，拥有75%攻速以及50%血量的巢穴加成。

打开游戏，虽说初始是最为垃圾的c级巢穴机械蚁后，但是不妨有大佬尝试挑战拿他通关，也算是本流派的基石，以后可以更替为更高级的初代蚁后。

刚开局可以挑选随机鸡械，不过看到蜘蛛巢穴无脑拿就行了，能够提供一定的远程输出，还能够在后续提供增伤buff，岂不美哉。

游戏的地图更加多样性，不过总的来说还是4章随机地图加上一章终极BOSS挑战，总算不是只有沙漠跟雨林了。

与大多数爬塔不同的是，鸡械绿洲每一章节分为三个小节，但是每个小节仅有两场战斗，途中我们将遭遇补给，商店，随机事件，维修以及工匠。

补给有点类似云顶的心之刚，路过一次可以选择直接拿取或者是加注，最高可达6级，在面对最终BOSS前刚刚好能够提现，450块钱或者是全部属性增加一层（全羁绊加一），不过我还是推荐全属性，毕竟什么都有比在工匠处赌升级好的多得多。

而我们的初代蚁后只能在随机事件中开出，强度更高，a级巢穴，意味着更多的蚂蚁，以及更多的升级槽位。

说到升级槽位，我们又不得不引出工匠，每一节必出一个，保证你的鸡械能够强化，给蚁后拿到燃烧强化走特效流，拿到巢穴伙伴提高蚂蚁的生存能力，拿到爆炸蚁给予BOSS毁灭性的打击，不过一般来说都是看脸，有啥拿啥。

商店虽说每一节也是都有，但是仅有一路，不过等级前期较低，炮塔仅有A,B,C三个等级，而最后一章地图中甚至能够解锁S与SSS炮塔，运气够好甚至还能打折购买。

钱不是万能的，但是没有钱是万万不能的，局内需要击破各种末日留存下来的残破建筑以及各种石头，所见皆可破坏，这是获取金钱的最直接途径，不过还有炮塔产出等方法。

我们的基地车虽说能够生产动力，但是效率较低，需要我们击破动力石来获取能源，更是在完全击破后能够安装采集站进行开采，所以说，开局最好还是把基地车丢到动力石头脸上最好。

在经历了几场艰难的战斗之后，（指有人作死开了挑战），击败BOSS后能够获取一个强力的金色强化，一般来说都是强化本体最好，方便开图。

战斗途中为了保护基地车怎么不会受伤呢，首先人物死亡会进入10s复活CD，复活期间无法放置鸡械（大削弱），然后基地车一个不小心吃到亿点点伤害，每达到1k会让好感度暴增，然后范围爆炸一下，清理周围的敌怪，不过一般来说都是BOSS打的伤害。

在经历了几波战斗后，我们的阵容也更新换代了，带上水豚木鱼，能够小范围增加攻击力，大猩猩，究极肉盾，苍蝇工厂，搅屎棍，不过伤害极高。不过在面对最终BOSS时我们可以将最开始的蜘蛛巢穴卖掉毕竟作用不太够了，换上商店捡来的蚯蚓管道，别的不说，有点不配3s面板，太刮了。

结语

玩了这么久，还是感叹，等待都是值得的，新角色，新炮塔，新地图，新机制，新BOSS，没有哪个不给我带来一个惊喜，不枉我特地demo鸽了，等到正式出售。

总体来说，流派很多，肉鸽的随机性与挑战性都很充足，游戏性很不错，希望后续能够推出创意工坊或者是dlc，那么我一定会大力支持。",4.0,91.0,4.0
217741,鸡械绿洲,44900461,2025-05-09 09:53:41,5,441840422,BRett,Android 设备,,[],[],pc上玩过十几个小时，非常有趣的肉鸽塔防游戏，重复游玩性很高，看好这款作品！希望移植可以原汁原味，还原pc端的魅力！,,12.0,
217741,鸡械绿洲,44900490,2025-05-09 09:56:40,5,696955492,solo1,Android 设备,,[],[],随机成长和塔防的完美结合，看逆风笑玩的不亦乐乎，灰常期待,,5.0,
217741,鸡械绿洲,43586708,2024-12-28 05:23:06,5,56418757,孤,Android 设备,,[],[],上头，想在床上玩，速出移动端,1.0,4.0,
217741,鸡械绿洲,41754681,2024-07-30 07:53:27,4,23851311,蓝枫,红米Note 8 Pro,,[],[],肉鸽类自由放置塔防，跟以前玩过的的确大有差别，感觉手游做出来会更好,,2.0,
217741,鸡械绿洲,41349602,2024-07-10 05:15:15,5,25791217,^梦魇€£虚幻¥(^^),华为nova 7 5G,,[],[],"这游戏夏促买了，玩着挺不错的，建议实装手机，考虑盈利问题，把个别天赋或技能弄成氪金也不错，毕竟肉鸽类塔防类，对角色需求不是很大

",,4.0,1.0
217741,鸡械绿洲,40573079,2024-05-18 14:30:18,5,585519949,。,Vivo V2156A,,[],[],怎么下载,1.0,3.0,
217741,鸡械绿洲,40515996,2024-05-13 17:24:13,5,7118349,太妃糖♛,华为 Nova 8 Pro,,[],[],"手游必定火爆！！！
来至一个爱好塔防游戏玩家建议！
模式多样化
联机模式
氪金方面可以，塔的皮肤，稀有塔可以刷，可以充钱爆率低，皮肤最好也可以刷，每天一次或者三次，刷皮肤的关卡
防御塔可以有分支
高科技防御塔也可以弄
地图可以弄什么火星，月球，太空，外星啥的
防御塔当然是要脑洞大开的弄
最好搞上第一人称😃😃😃我都想到游戏做大做强了我去

还有非常多的想法
",8.0,18.0,4.0
217741,鸡械绿洲,40500288,2024-05-12 04:41:28,5,417420175,不朽的钢都猛犸,Vivo V2046A,,[],[],去玩了一下电脑端我立马觉得杀戮尖塔不香了,,4.0,
217741,鸡械绿洲,38345808,2023-11-18 14:03:22,5,476035686,莫笑焉,vivo Y3,,[],[],希望快点进入手游端😀,,9.0,
217741,鸡械绿洲,38281213,2023-11-12 00:25:28,5,413144856,洛鸠,华为P30 Pro,,[],[],期待！,,2.0,
217741,鸡械绿洲,38269648,2023-11-10 14:57:08,5,425043964,白山茶,Vivo IQOO Neo5S,,[],[],期待期待,,3.0,
217741,鸡械绿洲,31924050,2022-07-05 08:03:38,5,23554423,手机用户23554423,华为P40,,[],[],这是我这几年最期待的游戏了！快更新啊！！,,4.0,
217741,鸡械绿洲,27416018,2021-10-07 07:08:03,5,347763,『   』,一加手机9R,,[],[],贴好玩辣,,2.0,
