,review_id,token_count
1662,35482633,9
1663,35482626,28
1664,35482624,9
1665,35482607,80
1666,35482606,14
1667,35482599,9
1668,35482598,8
1669,35482597,9
1670,35482596,78
1671,35482591,28
1672,35482583,15
1673,35482578,25
1674,35482575,12
1675,35482574,8
1676,35482569,53
1677,35482566,51
1678,35482452,45
1679,35482542,25
1680,35482541,13
1681,35482539,16
1682,35482534,28
1683,35482451,25
1684,35482447,27
1685,35482427,26
1686,35482436,20
1687,35482433,9
1688,35482422,8
1689,35482415,15
1690,35482412,76
1691,35482409,61
1692,35482400,138
1693,35482394,18
1694,35385165,22
1695,35482385,32
1696,35482379,11
1697,35482374,32
1698,35482371,196
1699,35482368,27
1700,35482363,38
1701,35482359,29
1702,35482357,11
1703,35482347,38
1704,35482355,39
1705,35482352,9
1706,35482346,217
1707,35482345,30
1708,35482337,11
1709,35482335,13
1710,35482334,25
1711,35482321,21
1712,35482320,23
1713,35482317,26
1714,35482314,10
1715,35482308,131
1716,35482307,17
1717,35482306,68
1718,35482300,139
1719,35482297,18
1720,35482291,15
1721,35482278,19
1722,35482273,22
1723,35482272,21
1724,35482271,30
1725,35482266,41
1726,35482265,108
1727,35482259,59
1728,35482257,15
1729,35482252,14
1730,35482250,56
1731,35482245,40
1732,35482243,36
1733,35482242,27
1734,35482239,14
1735,35482237,43
1736,35482229,15
1737,35482227,27
1738,35482221,21
1739,35482218,64
1740,35482213,21
1741,35482205,27
1742,35482206,19
1743,35482201,10
1744,35482200,44
1745,35482196,24
1746,35482193,15
1747,35306429,236
1748,35482191,51
1749,35482190,43
1750,35482189,10
1751,35482184,11
1752,35482183,13
1753,35482176,16
1754,35482169,11
1755,35482166,15
1756,35482161,8
1757,35482160,11
1758,35482159,16
1759,35482156,15
1760,35482154,17
1761,35482118,17
1762,35482141,16
1763,35482140,20
1764,35482134,40
1765,35482131,55
1766,35482130,100
1767,35482128,32
1768,35482126,42
1769,35482121,21
1770,35482116,20
1771,35482111,52
1772,35482102,29
1773,35482095,11
1774,35482094,9
1775,35482089,28
1776,35482088,11
1777,35482086,9
1778,35482083,16
1779,35482082,53
1780,35482079,12
1781,35482072,49
1782,35482066,32
1783,35482062,17
1784,35482060,41
1785,35482058,8
1786,35482059,11
1787,35482056,80
1788,35482055,57
1789,35482054,18
1790,35482050,26
1791,35482049,36
1792,35482045,24
1793,35482044,46
1794,35482039,36
1795,35482037,42
1796,35482033,19
1797,35482025,29
1798,35481893,18
1799,35482021,10
1800,35482020,81
1801,35482019,18
1802,35481970,35
1803,35482017,20
1804,35482011,12
1805,35482009,14
1806,35482006,35
1807,35482005,11
1808,35481770,57
1809,35482002,39
1810,35481996,26
1811,35481995,41
1812,35481994,34
1813,35481992,70
1814,35481990,54
1815,35481989,32
1816,35481987,26
1817,35481984,45
1818,35481983,40
1819,35481979,45
1820,35481977,115
1821,35481978,74
1822,35481975,31
1823,35481968,9
1824,35481969,44
1825,35481966,55
1826,35481965,19
1827,35481961,17
1828,35481959,13
1829,35481956,20
1830,35481955,31
1831,35481953,36
1832,35481947,11
1833,35481945,11
1834,35481944,14
1835,35481943,40
1836,35481913,19
1837,35481912,27
1838,35481911,58
1839,35481907,10
1840,35481849,72
1841,35481904,172
1842,35481902,9
1843,35481901,9
1844,35481897,65
1845,35481894,27
1846,35481889,15
1847,35481885,13
1848,35481884,17
1849,35481881,9
1850,35481873,48
1851,35481869,240
1852,35481867,9
1853,35481866,11
1854,35481862,19
1855,35481858,18
1856,35481856,11
1857,35481857,52
1858,35481855,76
1859,35481853,19
1860,35481848,65
1861,35481845,55
1862,35481844,22
1863,35481842,26
1864,35481841,22
1865,34539906,379
1866,35481837,15
1867,35481835,35
1868,35481833,15
1869,35481832,33
1870,35481831,29
1871,35286383,217
1872,35481827,38
1873,35481829,39
1874,35481824,84
1875,35481823,24
1876,35481821,9
1877,35481818,51
1878,35481812,51
1879,35481811,33
1880,35481807,12
1881,35481806,48
1882,35481805,27
1883,35481803,22
1884,35481801,26
1885,35481802,16
1886,35481740,23
1887,35481798,13
1888,35481799,11
1889,35481795,16
1890,35481793,61
1891,35481790,15
1892,35481791,9
1893,35481789,15
1894,35481786,18
1895,35481784,23
1896,35481785,12
1897,35481782,54
1898,35481780,9
1899,35481669,43
1900,35481778,19
1901,35481776,27
1902,35481775,47
1903,35481774,44
1904,35481771,27
1905,35481766,37
1906,35481767,27
1907,35481762,43
1908,35481761,27
1909,35481760,23
1910,35481758,19
1911,35481757,64
1912,35481756,17
1913,35481754,57
1914,35481753,30
1915,35481752,55
1916,35481751,9
1917,35481749,68
1918,35481748,26
1919,35481747,31
1920,35481745,27
1921,35481742,94
1922,35481743,39
1923,35481741,19
1924,35481738,13
1925,35481734,26
1926,35481736,10
1927,35481735,21
1928,35481733,57
1929,35481731,9
1930,35481732,26
1931,35481730,35
1932,35481729,25
1933,35481727,12
1934,35481724,282
1935,35481720,15
1936,35481719,15
1937,35481718,30
1938,35481717,9
1939,35481716,27
1940,35481714,15
1941,35481713,9
1942,35481712,17
1943,35481711,27
1944,35481710,15
1945,35481709,9
1946,35481707,38
1947,35481706,16
1948,35481701,48
1949,35481704,37
1950,35481705,10
1951,35481703,10
1952,35481699,25
1953,35481698,14
1954,35481697,17
1955,35481696,33
1956,35481694,19
1957,35481692,12
1958,35481688,13
1959,35481687,10
1960,35481685,18
1961,35481682,41
1962,35481684,31
1963,35481680,20
1964,35481681,15
1965,35481679,10
1966,35481678,24
1967,35481675,22
1968,35481674,24
1969,35481673,17
1970,35481672,41
1971,35481671,16
1972,35481670,20
1973,35481668,34
1974,35481666,15
1975,35481664,10
1976,35481663,21
1977,35481656,44
1978,35481653,8
1979,35481648,10
1980,35481647,13
1981,35481646,10
1982,35481645,26
1983,35481642,16
1984,35481640,22
1985,35481639,28
1986,35481636,24
1987,35481635,17
1988,35481634,32
1989,35481630,11
1990,35481328,22
1991,35480734,17
1992,35480573,15
1993,35480424,20
1994,35475653,77
1995,35473246,52
1996,35470938,56
1997,35468446,17
1998,34552834,308
1999,35461851,26
2000,35461649,173
2001,35459627,286
2002,35458131,22
2003,35457868,18
2004,35457637,290
2005,35457426,15
2006,35045751,495
2007,35455323,9
2008,35453166,32
2009,35452500,18
2010,35184251,229
2011,35450109,39
2012,35447128,58
2013,35446377,962
2014,35441041,21
2015,35440799,712
2016,34882078,32
2017,35438047,9
2018,35434873,86
2019,35433757,46
2020,35343023,42
2021,35414078,29
2022,35412911,42
2023,35411217,44
2024,35405517,78
2025,35401839,360
2026,35398387,89
2027,35397988,70
2028,35397667,46
2029,35394887,21
2030,35394227,114
2031,35393704,45
2032,35391652,56
2033,35390906,145
2034,35390845,37
2035,35385632,42
2036,35384942,400
2037,35381994,80
2038,35381963,11
2039,35381622,43
2040,35381186,25
2041,35380763,140
2042,35344139,49
2043,35379488,171
2044,34546536,269
2045,35379271,30
2046,35378362,28
2047,35377915,119
2048,35377601,114
2049,35376769,30
2050,35373230,24
2051,35343913,34
2052,35370016,32
2053,35369090,44
2054,35045194,37
2055,35367539,32
2056,35366829,208
2057,35364070,15
2058,35201918,103
2059,35363419,28
2060,35363271,71
2061,35363085,69
2062,34903520,86
2063,35360428,312
2064,35360666,15
2065,35360141,90
2066,35359279,57
2067,35359133,20
2068,35358324,158
2069,35347985,102
2070,35356707,42
2071,35355873,30
2072,35351338,35
2073,35107675,72
2074,35355339,13
2075,35242992,49
2076,35354591,14
2077,35349155,22
2078,35353495,17
2079,35350685,91
2080,35352413,115
2081,35352380,18
2082,35350916,187
2083,35351389,28
2084,35350016,35
2085,35349457,23
2086,35349450,23
2087,35203354,91
2088,35349321,26
2089,35349100,110
2090,35349068,20
2091,35348779,66
2092,35347998,52
2093,35347523,57
2094,35346421,204
2095,35346024,185
2096,35105070,35
2097,23758436,15
2098,35345359,130
2099,35169099,137
2100,35344895,17
2101,35344836,54
2102,35344812,116
2103,35344593,193
2104,35343915,114
2105,35344364,607
2106,35102995,79
2107,35342801,124
2108,35342702,23
2109,35341717,28
2110,35340882,29
2111,35340614,41
2112,35340651,935
2113,35340483,171
2114,35339129,84
2115,35317371,63
2116,35317229,13
2117,35317119,27
2118,35316207,49
2119,35315320,153
2120,35314550,652
2121,35305891,24
2122,35313579,20
2123,35313040,187
2124,35311915,121
2125,35311400,43
2126,35307008,26
2127,35305500,8
2128,35304680,127
2129,35304303,134
2130,35302877,20
2131,35299418,31
2132,35298778,173
2133,35296711,66
2134,35296251,82
2135,35219804,198
2136,35292934,73
2137,35292070,172
2138,35292059,34
2139,35290891,34
2140,35287800,158
2141,35284845,81
2142,35284790,83
2143,35284423,14
2144,35045247,55
2145,35227411,42
2146,35278637,479
2147,35278622,806
2148,35276808,55
2149,35276343,26
2150,35267574,56
2151,35275178,72
2152,35274778,11
2153,35273549,33
2154,35273498,25
2155,35273435,51
2156,35176038,47
2157,35270434,244
2158,35269817,106
2159,35268080,17
2160,35265889,74
2161,35263435,35
2162,35258913,54
2163,35258823,26
2164,35257729,32
2165,35177277,222
2166,35256460,39
2167,35256144,26
2168,35255900,43
2169,35254292,18
2170,35252189,154
2171,35250662,90
2172,35221830,45
2173,35221023,41
2174,35219812,65
2175,35219699,73
2176,35219304,64
2177,35219178,50
2178,35219127,72
2179,35218793,74
2180,35215852,542
2181,35214350,44
2182,35213270,62
2183,35212759,15
2184,35208746,97
2185,35208322,81
2186,35208026,94
2187,35207111,106
2188,35198692,42
2189,35001181,221
2190,35196951,123
2191,35197186,40
2192,35194914,127
2193,35183826,18
2194,35192113,111
2195,35190444,57
2196,35189416,22
2197,35188323,70
2198,35188072,130
2199,35187288,62
2200,35185822,41
2201,35185608,17
2202,35184693,126
2203,35184613,70
2204,35184455,19
2205,35183254,57
2206,35014197,75
2207,35181316,76
2208,35179879,219
2209,35178586,231
2210,35177484,145
2211,35176534,36
2212,34822716,23
2213,35173966,14
2214,35173899,36
2215,35173361,118
2216,35173344,115
2217,35171419,23
2218,35170219,37
2219,35168092,21
2220,35166352,283
2221,34671597,138
2222,35165118,54
2223,35163985,81
2224,35163393,188
2225,35162811,178
2226,35162603,69
2227,35162285,31
2228,35154949,54
2229,35153451,121
2230,35153224,82
2231,35151124,44
2232,35150057,120
2233,35149393,76
2234,35146927,104
2235,35144514,144
2236,35143887,50
2237,35141107,27
2238,35136212,41
2239,35124284,63
2240,35123949,67
2241,35118348,17
2242,35115074,39
2243,35111246,18
2244,35104922,28
2245,34864114,145
2246,35103086,54
2247,35102141,16
2248,35099991,27
2249,35099809,20
2250,35099246,106
2251,35097768,30
2252,35095194,43
2253,35094047,37
2254,35093973,318
2255,35092263,58
2256,35090225,19
2257,35086910,22
2258,35086382,74
2259,35036022,483
2260,35082944,83
2261,35079471,96
2262,34823786,61
2263,35077611,100
2264,35075734,50
2265,35072980,119
2266,35072836,8
2267,35070770,116
2268,35070598,9
2269,35068709,39
2270,35068630,40
2271,35067437,154
2272,35066248,56
2273,35065508,306
2274,35064860,26
2275,35064681,24
2276,35064368,693
2277,35064024,60
2278,35063567,264
2279,35062233,16
2280,35060423,78
2281,35057216,78
2282,35056650,17
2283,35055019,68
2284,35054876,79
2285,35054204,66
2286,35054023,22
2287,35052793,37
2288,35052210,16
2289,35051704,67
2290,35049913,58
2291,35047507,37
2292,35045048,19
2293,35046569,73
2294,35017016,87
2295,35046461,12
2296,35045636,62
2297,35046161,63
2298,35045985,26
2299,35045514,77
2300,35044455,43
2301,35045742,43
2302,35045595,31
2303,35045543,119
2304,35045542,19
2305,35045426,47
2306,35045220,9
2307,35045156,45
2308,35045068,30
2309,35044864,20
2310,35044747,82
2311,35044723,49
2312,35044683,20
2313,35044265,19
2314,35043242,13
2315,35008901,105
2316,35035686,131
2317,35004325,74
2318,35003978,71
2319,28289606,211
2320,35001643,18
2321,35001356,47
2322,35000987,102
2323,34716322,22
2324,34996511,77
2325,34995883,14
2326,34994471,23
2327,34989238,48
2328,34987977,300
2329,34550515,181
2330,34821855,100
2331,34985755,129
2332,34985630,170
2333,34984751,106
2334,34983004,32
2335,34979491,265
2336,34978590,14
2337,34587702,82
2338,34972910,109
2339,34969419,15
2340,34967180,19
2341,34963554,73
2342,34961744,25
2343,34961318,12
2344,34958775,18
2345,34958369,63
2346,34956546,259
2347,34955867,36
2348,34954879,71
2349,34954845,12
2350,34954730,75
2351,34703494,21
2352,34945231,28
2353,34943452,42
2354,34943391,10
2355,34938363,12
2356,34938259,134
2357,34934148,25
2358,34934091,40
2359,34932919,14
2360,34616156,44
2361,34928518,43
2362,34927752,238
2363,34925044,26
2364,34923500,41
2365,34922450,79
2366,34922004,26
2367,34920788,57
2368,34920663,39
2369,34686008,277
2370,25446871,19
2371,34914184,51
2372,34913283,14
2373,34588815,509
2374,34882589,52
2375,34882304,23
2376,34881851,17
2377,34881515,39
2378,34881106,18
2379,34878450,21
2380,34877959,42
2381,34877507,1053
2382,34877657,21
2383,34875980,563
2384,34875343,65
2385,34149533,527
2386,34874656,78
2387,34874522,50
2388,34872059,102
2389,34871909,41
2390,34871012,17
2391,34865149,20
2392,34864765,17
2393,34864645,49
2394,34863412,77
2395,34863327,21
2396,34863170,44
2397,34863014,46
2398,34861913,15
2399,34861491,13
2400,34860178,28
2401,34856461,46
2402,34855273,23
2403,34852748,8
2404,34852355,9
2405,34851362,105
2406,34851121,17
2407,34850552,50
2408,34849123,54
2409,34848896,28
2410,34848858,143
2411,34846727,50
2412,34842315,35
2413,34842209,30
2414,34841667,127
2415,34752384,79
2416,34839594,10
2417,34838869,27
2418,34838859,48
2419,34837754,61
2420,34837734,33
2421,34733772,315
2422,34833965,113
2423,34833020,44
2424,34832639,42
2425,34832260,43
2426,34831015,35
2427,34830989,96
2428,34830844,98
2429,34830619,102
2430,34828468,485
2431,34828173,45
2432,34827223,100
2433,34827196,33
2434,34826145,14
2435,34826125,53
2436,34821293,23
2437,34603218,63
2438,34820047,28
2439,34819997,67
2440,34819797,110
2441,34818059,616
2442,34816290,40
2443,34815830,472
2444,34811549,268
2445,34811487,34
2446,34811397,271
2447,34809550,42
2448,34783672,102
2449,34808352,15
2450,34806398,45
2451,34802656,51
2452,34801756,31
2453,34797653,50
2454,34797589,51
2455,34797473,145
2456,34797305,94
2457,34795913,19
2458,34795403,13
2459,34795013,23
2460,34794446,79
2461,34794305,36
2462,34793026,199
2463,34792034,60
2464,34788172,63
2465,34786515,114
2466,34786460,90
2467,34786097,52
2468,34786066,53
2469,34424168,230
2470,34782946,17
2471,34782698,58
2472,34782416,12
2473,34692012,77
2474,34782118,16
2475,34780974,47
2476,34778466,137
2477,34778196,209
2478,34778111,51
2479,34777968,132
2480,34775028,152
2481,34771479,25
2482,34771441,12
2483,34769026,31
2484,34768775,138
2485,34768468,89
2486,34767908,17
2487,34766420,42
2488,34764139,311
2489,34762434,159
2490,34738542,79
2491,34636242,989
2492,34737030,99
2493,34735179,91
2494,34733270,35
2495,34732190,10
2496,24315338,91
2497,34730869,189
2498,34729563,30
2499,34649882,1923
2500,34725584,47
2501,34725004,22
2502,34623069,111
2503,34723250,19
2504,34722078,39
2505,34721292,57
2506,34720767,120
2507,34693126,57
2508,34719577,126
2509,34719312,893
2510,34719244,86
2511,34718233,34
2512,34718192,222
2513,34717883,68
2514,34715441,226
2515,34716068,40
2516,34713659,23
2517,34713205,49
2518,34694440,26
2519,34694303,36
2520,34691420,31
2521,34689925,170
2522,34689752,85
2523,34688941,111
2524,34686617,847
2525,34684604,198
2526,34683613,154
2527,34682932,32
2528,34681362,44
2529,34680928,25
2530,34572466,142
2531,34680233,76
2532,34679453,53
2533,34679371,17
2534,34599404,25
2535,34678251,103
2536,34676699,64
2537,34676616,26
2538,34675172,23
2539,34674822,33
2540,34673676,16
2541,34673324,477
2542,34672206,10
2543,34671859,1070
2544,34671839,30
2545,34611348,574
2546,34665286,22
2547,34659892,206
2548,34658389,54
2549,23991806,65
2550,34656330,75
2551,34655824,179
2552,34655580,16
2553,34654866,69
2554,34652237,94
2555,34651605,36
2556,34651562,203
2557,34650789,147
2558,34649913,43
2559,34641059,35
2560,34640888,552
2561,34640529,38
2562,34640481,8
2563,34640029,28
2564,34639922,110
2565,34637497,63
2566,34636959,14
2567,34635469,118
2568,34635022,32
2569,34634664,169
2570,34634625,447
2571,34634577,46
2572,34633675,33
2573,34632560,14
2574,34632146,54
2575,34630396,31
2576,34630190,51
2577,34630031,185
2578,34629983,20
2579,34629754,183
2580,34629683,100
2581,34629561,50
2582,34629431,15
2583,34629168,235
2584,34628691,49
2585,34628306,30
2586,34627759,60
2587,34626600,41
2588,34626437,57
2589,34626423,32
2590,34625606,20
2591,34624434,19
2592,34623866,132
2593,34622930,46
2594,34621342,63
2595,34621026,42
2596,34620656,15
2597,34620643,12
2598,34620627,30
2599,34620611,34
2600,34620585,335
2601,34620567,15
2602,34620478,30
2603,34620459,16
2604,34620438,34
2605,34620419,29
2606,34620306,68
2607,34620300,15
2608,34619738,51
2609,34619409,11
2610,34619349,30
2611,34619057,30
2612,34618866,164
2613,34618532,49
2614,34618180,27
2615,34617225,102
2616,34598612,129
2617,34617000,78
2618,34616953,11
2619,34616947,23
2620,34616945,26
2621,34616089,16
2622,34615656,57
2623,34614496,77
2624,34567144,294
2625,34613080,19
2626,34612065,39
2627,34612061,35
2628,34612039,32
2629,34611926,34
2630,34611868,61
2631,34611727,26
2632,34611674,24
2633,34611633,30
2634,34611577,27
2635,34611240,57
2636,34611228,61
2637,34610990,251
2638,34610985,30
2639,34607405,62
2640,34607355,63
2641,34606656,77
2642,34606486,9
2643,34606242,15
2644,34605767,25
2645,34571295,950
2646,34605677,18
2647,34604963,14
2648,34604880,288
2649,34604776,13
2650,34604656,24
2651,34604634,54
2652,34604444,26
2653,34604400,34
2654,34604314,37
2655,34604022,52
2656,34603936,31
2657,34603774,19
2658,34603640,36
2659,34603633,53
2660,34603542,47
2661,34603073,25
2662,34602853,21
2663,34602749,17
2664,34565138,139
2665,34601688,50
2666,34601610,65
2667,34601608,46
2668,34601470,91
2669,34601287,24
2670,34601148,87
2671,34601005,60
2672,34600692,73
2673,34600150,57
2674,34600139,28
2675,34600096,167
2676,34600021,49
2677,34599640,30
2678,34599127,27
2679,34598898,19
2680,34598877,27
2681,34598482,24
2682,34598115,42
2683,34598127,34
2684,34598073,156
2685,34598020,140
2686,34597941,18
2687,34597522,83
2688,34597420,76
2689,34597357,38
2690,34597267,42
2691,34597151,44
2692,34597048,24
2693,34596990,30
2694,34596719,134
2695,34596711,78
2696,34596512,47
2697,34596461,65
2698,34596459,25
2699,34596408,30
2700,34596243,39
2701,34596016,26
2702,34595804,39
2703,34595787,123
2704,34595781,44
2705,34595703,26
2706,34595631,85
2707,34595612,15
2708,34595555,93
2709,34595504,41
2710,34595489,69
2711,34595461,79
2712,34595350,45
2713,34595225,15
2714,34595184,66
2715,34594956,28
2716,34594919,26
2717,34594890,62
2718,34548713,199
2719,34594768,29
2720,34594766,30
2721,34594759,97
2722,34594702,51
2723,34594657,53
2724,34594545,86
2725,34594528,45
2726,34594503,30
2727,34593946,38
2728,34593897,31
2729,34593709,121
2730,34593644,32
2731,34593587,31
2732,34593516,32
2733,34592992,30
2734,34592980,45
2735,34592903,36
2736,34592852,26
2737,34592802,24
2738,34592797,31
2739,34592796,31
2740,34592747,10
2741,34592706,29
2742,34592691,27
2743,34592661,33
2744,34592629,24
2745,34592597,36
2746,34592575,23
2747,34592542,146
2748,34592508,31
2749,34592469,33
2750,34592446,36
2751,34592356,32
2752,34592094,38
2753,34592087,35
2754,34592061,34
2755,34591966,25
2756,34591887,16
2757,34591793,20
2758,34591775,36
2759,34591403,31
2760,34591315,31
2761,34591149,31
2762,34591101,46
2763,34422321,98
2764,34573541,173
2765,34590484,74
2766,34590473,84
2767,34590448,34
2768,23675667,313
2769,34590177,84
2770,34590106,10
2771,34589856,30
2772,34589821,11
2773,34589770,33
2774,34589711,23
2775,34589709,53
2776,29430894,28
2777,34589406,61
2778,34589300,11
2779,34589260,226
2780,34589190,65
2781,34589054,17
2782,34588862,78
2783,34588786,75
2784,34588519,29
2785,34588403,33
2786,34588337,68
2787,34588324,53
2788,34588300,25
2789,34588286,32
2790,34588036,12
2791,34588019,13
2792,34587982,26
2793,34587954,57
2794,34587942,33
2795,34587916,60
2796,34587894,30
2797,34587865,57
2798,34587848,29
2799,34587761,36
2800,34587753,56
2801,34587725,35
2802,34587719,30
2803,34587659,58
2804,34587657,59
2805,34587651,24
2806,34587632,28
2807,34587584,29
2808,34587493,55
2809,34587478,37
2810,34587460,29
2811,34587412,34
2812,34587404,40
2813,34587342,40
2814,34587302,30
2815,34587236,53
2816,34587235,31
2817,34587223,25
2818,34587180,55
2819,34587173,118
2820,34587166,31
2821,34587052,33
2822,34587019,31
2823,34586996,62
2824,34586920,45
2825,34586879,53
2826,34586822,56
2827,34586587,23
2828,34586585,27
2829,34586447,276
2830,34586294,84
2831,34586165,234
2832,34586045,20
2833,34586035,14
2834,34585879,54
2835,34585836,8
2836,34585728,29
2837,34585604,97
2838,34583639,65
2839,34583575,38
2840,34583535,58
2841,34583523,55
2842,34583451,34
2843,34583379,32
2844,34583289,63
2845,34583251,29
2846,34583221,63
2847,34583108,51
2848,34583095,28
2849,34583089,50
2850,34582810,1029
2851,34582670,88
2852,34582490,22
2853,34582398,112
2854,34582317,118
2855,34561512,74
2856,34582038,95
2857,34581996,34
2858,34581715,24
2859,34581623,76
2860,34581600,46
2861,34581599,45
2862,34581404,17
2863,34581356,22
2864,34580613,273
2865,34581146,19
2866,34581109,31
2867,34580779,364
2868,34580846,29
2869,34580703,157
2870,34579815,90
2871,34579812,44
2872,34579799,20
2873,34579675,35
2874,34579508,88
2875,34579488,48
2876,34579305,35
2877,34579299,68
2878,34579093,32
2879,34579079,20
2880,34578711,46
2881,34578674,160
2882,34578330,80
2883,34578323,22
2884,34578237,35
2885,34578189,34
2886,34578147,48
2887,34578142,43
2888,34578015,41
2889,34577966,21
2890,34577787,16
2891,23657443,28
2892,34577263,38
2893,34576796,75
2894,34557761,268
2895,34575778,73
2896,34575134,45
2897,34574736,43
2898,34574659,69
2899,34574571,25
2900,34574371,165
2901,34574354,37
2902,34574252,495
2903,34574140,15
2904,34574072,20
2905,34573842,54
2906,34573602,12
2907,34573573,23
2908,34572559,205
2909,34572487,196
2910,34572322,26
2911,34572181,38
2912,34570129,58
2913,34571901,201
2914,34571853,51
2915,34571851,227
2916,34571820,19
2917,34571742,75
2918,34571719,212
2919,34571549,210
2920,34571520,37
2921,34571506,11
2922,34571452,61
2923,34571415,179
2924,34571331,212
2925,34571144,19
2926,34571136,71
2927,34570995,75
2928,34570969,48
2929,34570962,28
2930,34570958,17
2931,34570861,42
2932,34570778,39
2933,34570710,32
2934,34570702,65
2935,34570562,70
2936,34558016,82
2937,34570370,43
2938,34570348,104
2939,34570244,57
2940,34570233,69
2941,34570221,115
2942,34570131,16
2943,34570102,47
2944,34569985,139
2945,34569977,38
2946,34569928,70
2947,34569914,147
2948,34569831,27
2949,34569665,25
2950,34569216,24
2951,34569054,94
2952,34569006,9
2953,34568996,23
2954,34568770,31
2955,34568661,76
2956,34568558,40
2957,34568544,54
2958,34568535,76
2959,34568482,44
2960,34568453,44
2961,34568382,31
2962,34568298,26
2963,34568211,38
2964,34568166,25
2965,34568163,32
2966,34568127,67
2967,34568071,35
2968,34568040,59
2969,34568000,24
2970,34567989,52
2971,34567986,57
2972,34567981,26
2973,34567963,15
2974,34567946,29
2975,34567921,125
2976,34567894,26
2977,34567706,31
2978,34562912,661
2979,34565171,38
2980,34565004,87
2981,34564867,34
2982,34564863,46
2983,34564824,70
2984,34564806,34
2985,34564724,29
2986,34564567,33
2987,34564520,38
2988,34564505,27
2989,34564432,33
2990,34564316,45
2991,34564289,21
2992,34564259,30
2993,34564212,47
2994,34564170,35
2995,34564164,51
2996,34564088,28
2997,34564077,33
2998,34564001,38
2999,34563896,30
3000,34563892,30
3001,34563806,16
3002,34563750,9
3003,34563444,59
3004,34563342,26
3005,34563310,53
3006,34563191,32
3007,34563175,47
3008,34563102,41
3009,34553328,441
3010,34563017,11
3011,34562968,113
3012,34562963,283
3013,34562954,137
3014,34562930,49
3015,34562872,23
3016,34562667,12
3017,34562616,16
3018,34562600,77
3019,34560787,119
3020,34562443,35
3021,34562328,95
3022,34562179,21
3023,34562169,11
3024,34562098,12
3025,34562002,187
3026,34561944,49
3027,34561888,114
3028,34561833,31
3029,34550869,2995
3030,34561606,10
3031,34561445,20
3032,34561386,89
3033,34561166,30
3034,34561123,48
3035,34560996,51
3036,34560994,50
3037,34560892,118
3038,34560888,62
3039,34560692,17
3040,34560683,20
3041,34560536,36
3042,34560335,15
3043,34560261,17
3044,34560215,85
3045,34559899,11
3046,34559833,37
3047,34559734,55
3048,34559713,15
3049,34559698,32
3050,34559695,68
3051,34559656,20
3052,34559580,147
3053,34559544,62
3054,34559500,55
3055,34559348,53
3056,34559336,67
3057,34559320,51
3058,34559275,52
3059,34559126,46
3060,34559043,52
3061,34559069,56
3062,34558981,62
3063,34558826,13
3064,34558770,31
3065,34558706,53
3066,34558704,14
3067,34558667,44
3068,34558610,43
3069,34558595,55
3070,34558531,26
3071,34558497,182
3072,34558484,45
3073,23820524,432
3074,34558305,57
3075,34558225,60
3076,34558189,57
3077,34558188,83
3078,34558131,53
3079,34558065,57
3080,34558055,91
3081,34558046,56
3082,34558036,49
3083,34558014,39
3084,34557946,12
3085,34557939,51
3086,34557771,61
3087,34557762,52
3088,34557721,53
3089,34557707,602
3090,34557702,10
3091,34557692,44
3092,34557590,39
3093,34557575,16
3094,34557565,29
3095,34557209,61
3096,34557196,38
3097,34540263,98
3098,34557090,27
3099,34556943,19
3100,34556923,17
3101,34556848,22
3102,34556796,37
3103,34556668,329
3104,34556462,39
3105,34556397,34
3106,34556263,21
3107,34556200,304
3108,34556101,16
3109,34556047,19
3110,34555950,35
3111,34555794,53
3112,34555608,10
3113,34555586,10
3114,34555403,28
3115,34555390,40
3116,34555258,27
3117,34555257,18
3118,34555235,29
3119,34555127,34
3120,34555072,61
3121,34555033,11
3122,34554997,31
3123,34554958,27
3124,34554948,45
3125,34554947,40
3126,34554915,89
3127,34554897,20
3128,34554879,151
3129,34554836,26
3130,34554773,31
3131,34156027,312
3132,34554648,38
3133,34554611,57
3134,34554590,62
3135,34554516,48
3136,34554504,50
3137,34554421,75
3138,34554467,37
3139,34554269,28
3140,34554231,22
3141,34554130,776
3142,34553982,79
3143,34553975,39
3144,34553964,18
3145,34553947,67
3146,34553943,67
3147,34553904,19
3148,34553888,80
3149,34553818,99
3150,34553773,319
3151,34553767,19
3152,34553684,108
3153,34534652,51
3154,34553614,50
3155,34553563,61
3156,34553523,24
3157,34553519,112
3158,34553464,12
3159,34553462,47
3160,34553418,19
3161,34553391,104
3162,34553379,40
3163,34553330,26
3164,34553296,9
3165,34553226,85
3166,34553222,86
3167,34553164,36
3168,34553152,33
3169,34553123,35
3170,34553113,72
3171,34553105,73
3172,34552993,34
3173,34552981,92
3174,34552817,92
3175,34552785,38
3176,34552715,17
3177,34552711,37
3178,34552692,33
3179,34552684,41
3180,34552660,24
3181,34552659,35
3182,34552643,22
3183,34552626,21
3184,34552624,44
3185,34552617,41
3186,34552586,20
3187,34552583,25
3188,34552527,25
3189,34552482,30
3190,34552426,51
3191,34552357,35
3192,34552262,31
3193,34552188,58
3194,34552147,127
3195,34552117,22
3196,34543721,65
3197,34552041,29
3198,34551589,994
3199,34552007,145
3200,34551994,49
3201,34551656,97
3202,34551650,29
3203,34551603,16
3204,34551571,19
3205,34551559,28
3206,34540988,45
3207,34551397,37
3208,34551378,8
3209,34551308,76
3210,34551239,23
3211,34551166,74
3212,34551121,413
3213,34551111,71
3214,34551101,24
3215,34551088,60
