app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
764189,坍塌世界,46415994,2025-09-22 04:17:36,4,546903406,你好👌🏻,Vivo IQOO Neo6 SE,,[],[],感觉还不错  打击感画面还不错，挺不错的,,15,
764189,坍塌世界,46412181,2025-09-21 12:27:01,5,557427659,薛定谔的猫🐱,华为ADY-AL10,,[],[],这个游戏还是挺好玩的，创意十足，制作精美，很喜欢😄😄,,19,
764189,坍塌世界,46409790,2025-09-21 06:48:05,5,457447004,今天吃饭了吗,iPhone 13 Pro,,[],[],苹果啥时候能玩呀,,27,
764189,坍塌世界,46405047,2025-09-20 15:04:48,5,596857727,吾辈楷模,Vivo IQOO 12,,[],[],好的游戏不怕没人玩，看来峰哥的话我也是蛮喜欢的，我已经预约了，就等游戏出来了啊,3.0,104,
764189,坍塌世界,46382181,2025-09-17 19:25:18,5,642113913,hgh,Android 设备,,[],[],"不错，不错，这个游戏的话基本上让他的打了基本上的广告的一些打法，它的主要的1系列的玩法就是一个1系列的推塔游戏，主打一个推塔游戏以及是打怪的一个东西，然后可以自己集合随机的1系列的技能的1系列的介绍，而金币多少的话基本上按照以游戏的实际为准，然后呢也是特别的真的卡通的一个画风，然后以及是一个推塔一个的比较一个类似于一种的特别好的一款小游戏方面做的还是比较不错的，然后画质以及画风还是比较精美，然后直接有点偏向于男性风格的一种简单明了的一种东西，玩法也是比较简单，比较可以，还是比较不错的一个推塔的一个小游戏可以直接进行各种东西，然后还可以进行各种布阵以及各种东西的一些东西，我非常期待他后面的1系列更新上线以及各种的1系列的玩法以及各种的游玩体验，让你在游玩感觉过程中增加各种的合理性以及各种的调理性以及更好的进行如何保护它以及推掉对面塔的1系列的策略性的1系列的玩法，还有你的指挥以及各种战术等，拥有各种的战术以及各种战术体系，拥有推塔以及各种东西
",58.0,622,5.0
764189,坍塌世界,46402407,2025-09-20 09:43:44,5,736697122,小豆芽,小米Mi 11,,[],[],画质清晰，玩法简单，适合休闲娱乐,,39,
764189,坍塌世界,46399686,2025-09-20 04:43:17,5,712232320,冬天的塞北哥哥,OPPO Reno标准版,,[],[],风格很好，比较有创意的游戏，内置场景游戏内容比较喜欢，重要的是间色画质很棒内容丰富,3.0,137,
764189,坍塌世界,46392084,2025-09-19 06:17:49,5,740699057,盈盈,OPPO A11中国版,,[],[],"画质好可爱，游戏操作简单，非常容易上手，关键不氪金就可以玩，非常适合休闲玩家
😋😋😋",5.0,116,
764189,坍塌世界,46391855,2025-09-19 05:37:34,4,717594955,哈哈哈哈哈哈,华为BLK-AL80,,[],[],这游戏画风做的确实不错，养成类的游戏这款算是佳作，还是很期待公测的，就是玩起来有点累，需要长时间,3.0,137,
764189,坍塌世界,46389855,2025-09-19 00:12:42,5,727636568,Vྂ,红魔9S Pro+,,[],[],值得拥有创意新颖，视角独特，观看起来赏心悦目，品质有保障，性价比很高，值得推荐。游戏创意新颖，视角独特，观看起来赏心悦目，品质有保障，性价比很高，值得推荐[比心][比心][比心][比心],8.0,211,1.0
764189,坍塌世界,46389666,2025-09-18 23:05:14,5,735527674,人之初,Honor V40,,[],[],期待,4.0,65,
764189,坍塌世界,46384012,2025-09-18 04:12:51,5,585438206,在水一方,iQOO Neo 5 活力版,,[],[],游戏创意新颖，独特风格，精心设计制作，并以其独特的视角，巧妙的情节，高端大气上档次   设计精美，值得期待[赞][赞][赞][玫瑰][玫瑰][玫瑰]多评论一起爬楼[666][666][666][666],11.0,225,
764189,坍塌世界,46383855,2025-09-18 03:46:39,5,647271017,萌萌生,Android 设备,,[],[],"
 
养成游戏就是无敌
游戏画面和音效也很加分。画面细节满满，废墟、怪物都做得很逼真；音效也特别贴合场景，战斗时紧张刺激，探索时又充满神秘感，完全沉浸其中 。
虽然游戏还有一些小瑕疵，但完全不影响整体体验。开发团队也很用心，会不断更新内容，未来可期。真心推荐给喜欢末日、科幻、开放世界的玩家，赶紧来试试，一起在《坍塌世界》里开启冒险！",83.0,738,3.0
764189,坍塌世界,46372646,2025-09-16 14:39:32,5,32934539,鹏少,Honor Magic4 Pro,,[],[],游戏还不错，值得长期玩，就是目前玩法偏少,4.0,141,1.0
764189,坍塌世界,46158052,2025-08-24 00:42:12,2,430623685,郑老实,红米 K70,,[],[],"怎么自然法则公测了什么牛鬼蛇神都来了，还不把福利搞得好点，哪你拿什么和自然法则对，看你这游戏的画风布局还不如自然法则，人家妖怪来了至少也有一个画风好的点


",9.0,152,1.0
764189,坍塌世界,46106915,2025-08-19 14:40:54,3,729818515,该用户已注销,Web 官网,,[],[],这个可以联机吗,2.0,102,2.0
764189,坍塌世界,46082664,2025-08-17 11:38:13,5,34715117,春天,华为 Mate40 Pro,,"['gameplay', 'operation', 'visual_music']",[],挺好玩，有点上头，强化系统不能继承等级吗，都不敢强化了😁,7.0,144,
764189,坍塌世界,46075321,2025-08-16 18:11:11,2,590216935,熄火的烟头,HONOR ALT-AN00,,[],[],不氪金很难玩！,1.0,72,1.0
764189,坍塌世界,45913624,2025-08-03 04:16:29,5,85037705,艺安,Blackshark SHARK PRS-A0,,[],[],还行 目前没什么需要氪金的地方，体力给的也多，就是太肝了，不然体力用不完，要是有时间玩可以氪卡，反正我就是每天5个抽卡广告看一下，所以也懒得氪金,31.0,355,4.0
764189,坍塌世界,45892166,2025-08-01 08:12:08,5,407579156,淡雅清尘,Android 设备,,[],[],好玩，想氪也可以，不氪也能玩，首冲6块😂😂😂,2.0,77,
764189,坍塌世界,45824999,2025-07-27 03:06:22,5,22187945,西柚不太甜,Redmi K70 Ultra,,[],[],有点怕是那种氪金游戏，但我又很喜欢这种，先观望一下吧,18.0,151,
764189,坍塌世界,45673699,2025-07-16 18:39:20,4,539278009,豫让,三星Galaxy S23 Ultra,,[],[],这角色造型和以前玩过的一款叫灵光文明的游戏好像,7.0,72,
764189,坍塌世界,45652819,2025-07-15 07:38:44,5,15999162,粉蒸狮子头,红米 K70,,[],[],看着玩法其实还是觉得有点意思，暑期玩一下试试,,62,1.0
764189,坍塌世界,45648758,2025-07-15 02:03:59,5,569163990,过来挨打,黑鲨游戏手机 2,,[],[],坍塌世界那家强？,,58,1.0
764189,坍塌世界,45635570,2025-07-14 02:52:56,5,677771911,君陌,Huawei Mate 60 Pro,,[],[],已预约，希望对微氪玩家友好点😋,6.0,91,
764189,坍塌世界,45635251,2025-07-14 02:29:30,4,646335736,哈佛李斯,iQOO 9,,[],[],策略游戏？很好很好，看看可否不氪金，不氪金，不氪金😙,,78,
764189,坍塌世界,45604649,2025-07-11 12:22:42,5,51009673,塘主不养鱼,小米Xiaomi 14,,[],[],策略塔防，希望足够烧脑，对月卡党友好一点，坐等开测😁,,118,
